OrderID,Date,Product,Category,Quantity,Price,City
11871,3/28/2023,Bag,Electronics,3,11660,Karachi
11872,1/12/2023,Watch,Fashion,3,32563,Lahore
11873,1/25/2023,Watch,Fashion,3,31763,Lahore
11874,10/28/2023,Bag,Fashion,3,48251,Peshawar
11875,8/31/2023,Laptop,Electronics,3,3270,Quetta
11876,5/2/2023,Shoes,Electronics,3,33223,Quetta
11877,5/27/2023,Shirt,Electronics,3,28910,Karachi
11878,2/24/2023,Laptop,Fashion,3,9818,Karachi
11879,8/26/2023,Phone,Fashion,3,128,Peshawar
11880,12/22/2023,Bag,Electronics,3,47699,Karachi
11881,6/22/2023,Shirt,Fashion,3,17497,Peshawar
11882,8/9/2023,Watch,Electronics,3,43762,Lahore
11883,4/29/2023,Shoes,Fashion,3,41887,Karachi
11884,11/5/2023,Phone,Fashion,3,45506,Lahore
11885,7/2/2023,Watch,Electronics,3,47757,Islamabad
11886,10/15/2023,Bag,Fashion,3,2124,Peshawar
11887,11/3/2023,Shirt,Fashion,3,38707,Islamabad
11888,10/27/2023,Bag,Electronics,3,13603,Karachi
11889,3/23/2023,Shirt,Electronics,3,10403,Lahore
11890,7/30/2023,Laptop,Fashion,3,17238,Karachi
11891,5/30/2023,Shoes,Electronics,3,25445,Islamabad
11892,2/6/2023,Laptop,Fashion,3,29605,Karachi
11893,12/18/2023,Laptop,Electronics,3,2006,Quetta
11894,11/8/2023,Bag,Fashion,3,40267,Islamabad
11895,12/27/2023,Shoes,Fashion,3,8061,Karachi
11896,2/28/2023,Shirt,Electronics,3,26240,Lahore
11897,5/11/2023,Shirt,Fashion,3,12131,Karachi
11898,7/21/2023,Phone,Fashion,3,15228,Lahore
11899,8/31/2023,Watch,Electronics,3,15763,Quetta
11900,2/4/2023,Phone,Electronics,3,34328,Karachi
11901,4/3/2023,Phone,Fashion,3,15782,Quetta
11902,7/26/2023,Shirt,Electronics,3,15293,Islamabad
11903,12/19/2023,Bag,Electronics,3,28661,Lahore
11904,11/28/2023,Laptop,Fashion,3,43913,Islamabad
11905,11/1/2023,Laptop,Fashion,3,7866,Lahore
11906,12/16/2023,Laptop,Electronics,3,29944,Quetta
11907,8/1/2023,Shoes,Electronics,3,29532,Peshawar
11908,6/8/2023,Shirt,Electronics,3,29604,Karachi
11909,1/24/2023,Bag,Fashion,3,37246,Quetta
11910,10/20/2023,Shoes,Fashion,3,40397,Lahore
11911,1/4/2023,Watch,Fashion,3,20958,Lahore
11912,8/8/2023,Bag,Fashion,3,3171,Lahore
11913,12/30/2023,Phone,Fashion,3,17039,Lahore
11914,1/20/2023,Bag,Fashion,3,25031,Karachi
11915,6/1/2023,Bag,Fashion,3,44560,Islamabad
11916,2/19/2023,Laptop,Electronics,3,1140,Peshawar
11917,6/26/2023,Bag,Electronics,3,2786,Karachi
11918,4/6/2023,Phone,Fashion,3,12766,Lahore
11919,4/15/2023,Phone,Fashion,3,35421,Karachi
11920,9/7/2023,Shirt,Fashion,3,1879,Quetta
11921,4/27/2023,Bag,Electronics,3,13286,Lahore
11922,12/20/2023,Laptop,Fashion,3,16559,Peshawar
11923,8/16/2023,Bag,Electronics,3,20810,Lahore
11924,3/7/2023,Watch,Electronics,3,22319,Peshawar
11925,12/1/2023,Watch,Electronics,3,5157,Peshawar
11926,9/19/2023,Laptop,Electronics,3,18833,Islamabad
11927,10/22/2023,Shirt,Electronics,3,19257,Islamabad
11928,8/31/2023,Shirt,Fashion,3,35130,Karachi
11929,7/5/2023,Phone,Fashion,3,19713,Karachi
11930,9/3/2023,Phone,Electronics,3,43176,Peshawar
11931,5/5/2023,Shoes,Fashion,3,49644,Lahore
11932,9/25/2023,Laptop,Electronics,3,17592,Quetta
11933,5/11/2023,Bag,Electronics,3,20846,Quetta
11934,8/25/2023,Laptop,Fashion,3,5288,Lahore
11935,1/18/2023,Shoes,Fashion,3,41670,Lahore
11936,2/9/2023,Phone,Fashion,3,29780,Islamabad
11937,1/21/2023,Laptop,Fashion,3,37925,Quetta
11938,8/13/2023,Laptop,Fashion,3,36866,Peshawar
11939,12/21/2023,Phone,Electronics,3,8964,Karachi
11940,10/9/2023,Shoes,Fashion,3,36545,Islamabad
11941,1/8/2023,Phone,Fashion,3,5896,Quetta
11942,4/10/2023,Shirt,Fashion,3,47318,Lahore
11943,8/28/2023,Bag,Electronics,3,39231,Quetta
11944,3/28/2023,Phone,Fashion,3,8223,Peshawar
11945,10/25/2023,Shoes,Electronics,3,8322,Islamabad
11946,1/14/2023,Watch,Fashion,3,24174,Lahore
11947,11/30/2023,Shirt,Fashion,3,46522,Peshawar
11948,1/2/2023,Watch,Electronics,3,29925,Karachi
11949,10/20/2023,Phone,Fashion,3,36939,Islamabad
11950,11/21/2023,Shirt,Fashion,3,41676,Peshawar
11951,2/10/2023,Bag,Electronics,3,2886,Peshawar
11952,11/14/2023,Phone,Fashion,3,33738,Lahore
11953,11/12/2023,Bag,Electronics,3,37064,Karachi
11954,4/21/2023,Laptop,Electronics,3,44664,Peshawar
11955,1/14/2023,Watch,Electronics,3,26088,Islamabad
11956,8/19/2023,Shirt,Electronics,3,35607,Peshawar
11957,3/25/2023,Bag,Electronics,3,33808,Quetta
11958,5/10/2023,Shoes,Fashion,3,33208,Islamabad
11959,8/19/2023,Bag,Fashion,3,29815,Islamabad
11960,11/22/2023,Shoes,Fashion,3,23906,Peshawar
11961,5/25/2023,Phone,Electronics,3,37001,Lahore
11962,12/11/2023,Shirt,Electronics,3,17143,Islamabad
11963,1/28/2023,Bag,Electronics,3,10325,Quetta
11964,3/7/2023,Bag,Electronics,3,9852,Lahore
11965,6/12/2023,Shirt,Fashion,3,3557,Lahore
11966,8/17/2023,Bag,Fashion,3,42716,Lahore
11967,9/18/2023,Shoes,Electronics,3,9341,Islamabad
11968,6/13/2023,Bag,Electronics,3,553,Lahore
11969,10/28/2023,Watch,Fashion,3,9996,Peshawar
11970,10/30/2023,Phone,Electronics,3,21926,Lahore
11971,10/14/2023,Laptop,Electronics,3,11076,Quetta
11972,1/10/2023,Shoes,Electronics,3,48740,Karachi
11973,7/14/2023,Watch,Fashion,3,33686,Quetta
11974,4/28/2023,Phone,Fashion,3,4968,Islamabad
11975,9/27/2023,Shirt,Electronics,3,16496,Lahore
11976,3/21/2023,Shoes,Fashion,3,31734,Lahore
11977,4/3/2023,Laptop,Electronics,3,12271,Peshawar
11978,9/23/2023,Phone,Electronics,3,24211,Lahore
11979,11/28/2023,Laptop,Fashion,3,33788,Quetta
11980,12/16/2023,Shirt,Electronics,3,21404,Islamabad
11981,12/27/2023,Shirt,Electronics,3,42374,Karachi
11982,9/14/2023,Shoes,Fashion,3,39343,Lahore
11983,5/13/2023,Bag,Electronics,3,28353,Karachi
11984,10/3/2023,Shirt,Electronics,3,31080,Lahore
11985,9/21/2023,Phone,Electronics,3,2117,Islamabad
11986,6/20/2023,Bag,Fashion,3,8057,Quetta
11987,1/1/2023,Watch,Electronics,3,49098,Islamabad
11988,11/9/2023,Laptop,Fashion,3,42288,Karachi
11989,3/5/2023,Bag,Electronics,3,4892,Lahore
11990,10/11/2023,Laptop,Electronics,3,13337,Karachi
11991,5/1/2023,Bag,Electronics,3,16351,Quetta
11992,4/17/2023,Watch,Electronics,3,19352,Islamabad
11993,6/24/2023,Shirt,Fashion,3,10807,Karachi
11994,7/23/2023,Watch,Fashion,3,34306,Karachi
11995,6/14/2023,Shirt,Electronics,3,28840,Quetta
11996,11/1/2023,Shirt,Electronics,3,3643,Lahore
11997,4/30/2023,Laptop,Electronics,3,44235,Karachi
11998,2/13/2023,Phone,Electronics,3,48388,Quetta
11999,11/8/2023,Watch,Electronics,3,39211,Lahore
